ID,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Open Date,EV Connector Types,Facility Type,EV Pricing,EV Workplace Charging,Station Density,Nearest Station Distance (km),Nearest Station Name,Nearest Urban Center,Distance to Nearest Urban Center (km),Is_Underserved,Underserved_Cluster,Area Name,Population,LandArea_SQMI,Mean Income ($),Housing Density,500K-1M,1M-1.5M,1.5M-2M,Over2M,Population to Station Ratio
223563,"Inventrust Bear Creek Village Center (Wildomar, CA",Clinton Keith Rd & I-15,Wildomar,CA,ZCTA5 92595,,,4,Electrify America,33.5961,-117.24781,7/16/2022,J1772COMBO,PARKING_LOT,,FALSE,33,0.5363827974897782,Albertsons Oak Creek Shopping Center Wildomar,"Murrieta, CA, USA",5.138492519725053,TRUE,15,ZCTA5 92595,34405,21.564,114616,7716,3290,110,22,61,1011.9117647058823
223568,Azure Palm Hot Springs Resort & Day Spa Oasis,67589 Hacienda Avenue,Desert Hot Springs,CA,ZCTA5 92240,,3,,FLO,33.95377,-116.4823,7/16/2022,J1772,HOTEL,,FALSE,3,0.204390344,THE SPRING Resort & Spa - Tesla Destination,"Sahara, Palm Springs, CA, USA",14.078901585779333,TRUE,94,ZCTA5 92240,40920,35.72,65897,7505,354,75,0,69,10230
223594,76,4350 Green River Rd,Corona,CA,ZCTA5 92880,,,1,EVGATEWAY,33.87854,-117.649955,12/14/2020,CHADEMO J1772COMBO,CONVENIENCE_STORE,$0.50 per session + $0.21 per minute,FALSE,42,0.9381615059700104,CORONA GATEWAY STATION #2,"Corona, CA, USA",7.801947597,TRUE,0,ZCTA5 92880,75365,26.176,159449,14555,12802,342,3,21,1752.6744186046512
223745,Valley Mountain Regional Center Stockton,702 N Aurora St,Stockton,CA,ZCTA5 95202,,10,,EVCS,37.962528,-121.281545,5/30/2022,J1772,PARKING_LOT,,FALSE,38,0.6954140374453937,University Park - Stockton PACE,"Stockton, CA, USA",0.530279655,TRUE,17,ZCTA5 95202,6949,1.06,37642,111,7,0,0,0,178.17948717948718
223801,Kenwood Inn,10400 Sonoma Hwy,Kenwood,CA,ZCTA5 95452,,,2,EVCS,38.40313,-122.540138,4/1/2022,CHADEMO J1772COMBO,HOTEL,,FALSE,6,3.122392726322086,La Rochelle Winery - Tesla Destination,"Sonoma, CA, USA",13.861687019697644,TRUE,42,ZCTA5 95452,1141,16.394,250575,376,191,17,7,133,163
224253,Wildflower Boutique Motel Pt. Arena CA,160 Main Street,Point Arena,CA,ZCTA5 95468,,5,,FLO,38.908167,-123.692611,7/22/2022,J1772,HOTEL,,FALSE,1,0.1509609679630041,POINT ARENA CITY LOT,"Ukiah, CA, USA",49.77874996699745,TRUE,141,ZCTA5 95468,1398,60.69,99974,441,133,37,47,0,699
224402,CITY OF SONOMA CITYSONOMA_2,152 E Napa St,Sonoma,CA,ZCTA5 95476,,1,,ChargePoint Network,38.29211,-122.455455,7/26/2022,J1772,PARKING_LOT,,FALSE,14,0.005126865,CITY OF SONOMA CITYSONOMA_1,"Sonoma, CA, USA",0.6065534316774345,TRUE,42,ZCTA5 95476,34575,107.637,146796,9908,5185,1637,489,1228,2305
224403,CITY OF SONOMA CITYSONOMA_1,152 E Napa St,Sonoma,CA,ZCTA5 95476,,1,,ChargePoint Network,38.292156,-122.455459,7/26/2022,J1772,PARKING_LOT,,FALSE,15,0.005126865,CITY OF SONOMA CITYSONOMA_2,"Sonoma, CA, USA",0.6037532388997837,TRUE,42,ZCTA5 95476,34575,107.637,146796,9908,5185,1637,489,1228,2160.9375
224432,Quality Inn - Kettleman City,33415 Powers Dr.,Kettleman City,CA,ZCTA5 93239,,,4,EVRANGE,35.986452,-119.961071,10/19/2022,CHADEMO J1772COMBO,PUBLIC,,FALSE,6,0.1161573075474863,Bernard Drive - Tesla Supercharger,"Lost Hills, CA, USA",47.67018982713637,TRUE,75,ZCTA5 93239,1376,58.178,52476,90,0,0,0,0,196.57142857142858
224435,Soledad Mission Shopping Center,3070 H Dela Rosa Sr St,Soledad,CA,ZCTA5 93960,,,4,EVRANGE,36.415956,-121.320801,6/7/2022,CHADEMO J1772COMBO,PUBLIC,,FALSE,5,0.1202432020832258,Foods Co 387,"Salinas, CA, USA",41.72856997105262,TRUE,128,ZCTA5 93960,26093,174.129,89339,2745,1347,100,9,25,4348.833333333333
224439,Northstar Village L2,5001 Northstar Dr,Truckee,CA,ZCTA5 96161,,6,,EVRANGE,39.27604,-120.120227,11/10/2021,J1772,PUBLIC,,FALSE,23,0.1000803052797385,Northstar Village - Tesla Destination,"South Lake Tahoe, CA, USA",39.46413315159936,TRUE,27,ZCTA5 96161,19651,262.642,176966,5683,2972,1280,273,368,818.7916666666666
224440,Palisades Tahoe Far East Center L2,1700 Olympic Valley Road,Olympic Valley,CA,ZCTA5 96146,,4,,EVRANGE,39.19709,-120.23111,8/11/2022,J1772,PUBLIC,,FALSE,10,0.4622913027509336,Resort at Squaw Creek,"South Lake Tahoe, CA, USA",35.83818652338682,TRUE,29,ZCTA5 96146,1194,40.429,160428,234,38,63,85,48,108.54545454545455
224445,St Jorge Winery,22769 Bender Rd,Acampo,CA,ZCTA5 95220,,1,,Blink Network,38.191459,-121.317527,7/26/2022,J1772,BREWERY_DISTILLERY_WINERY,Free,FALSE,23,2.3408579251923345,LangeTwins Family Winery & Vineyards - Tesla Destination,"Lodi, CA, USA",7.219631976,TRUE,17,ZCTA5 95220,7241,58.059,137635,1754,1134,293,14,0,301.7083333333333
224684,Raley's Placerville #422,166 Placerville Dr,Placerville,CA,ZCTA5 95667,,,2,eVgo Network,38.726707,-120.835113,3/7/2018,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,27,0.6333071496813573,El Dorado County Government Center,"Placerville, CA, USA",3.1885934659404858,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1331.5357142857142
224778,Watsonville Municipal Airport,100 Aviation Way,Watsonville,CA,ZCTA5 95076,,4,,Blink Network,36.9341876,-121.7879689,9/24/2021,J1772,AIRPORT,"$0.50-$5.00/Hr Variable Parking Fee, $0.22/kWh Energy Fee",FALSE,27,2.189070347202097,SANTA CRUZ CNTY 1432 FREEDOM,"Freedom, CA, USA",1.3483058079388457,TRUE,33,ZCTA5 95076,84433,135.094,113182,13859,8618,1715,369,642,3015.464285714286
224992,Camino De La Plaza - Tesla Supercharger,4211 Camino De La Plaza,San Diego,CA,ZCTA5 92173,,,8,Tesla,32.54527,-117.040113,8/1/2022,TESLA,SHOPPING_MALL,,FALSE,45,0.1384624261618395,Las Americas Premium Outlets,"Chula Vista, CA, USA",12.237936719806536,TRUE,85,ZCTA5 92173,29703,2.877,74194,2338,1043,7,0,3,645.7173913043479
225027,Comfort Suites Tulare,1021 North Blackstone Street,Tulare,CA,ZCTA5 93274,,2,,CHARGELAB,36.22266744,-119.3338044,8/2/2022,J1772,HOTEL,,FALSE,15,0.3263737949267918,Quality Inn,"Tulare, CA, USA",2.0573927799314444,TRUE,23,ZCTA5 93274,78493,219.241,86176,13020,1121,119,21,43,4905.8125
225087,THE SEA RANCH SOUTH-DUAL-R,60 Sea Walk Dr.,The Sea Ranch,CA,ZCTA5 95497,,2,,ChargePoint Network,38.680324,-123.428568,8/6/2022,J1772,PARKING_LOT,,FALSE,4,0.002154554,THE SEA RANCH SOUTH-DUAL-L,"Forestville, CA, USA",52.15513353586181,TRUE,113,ZCTA5 95497,1159,15.236,133896,598,236,263,62,26,231.8
225088,THE SEA RANCH SOUTH-DUAL-L,60 Sea Walk Dr.,The Sea Ranch,CA,ZCTA5 95497,,2,,ChargePoint Network,38.68034,-123.428554,8/6/2022,J1772,PARKING_LOT,,FALSE,4,0.002154554,THE SEA RANCH SOUTH-DUAL-R,"Forestville, CA, USA",52.154820461904215,TRUE,113,ZCTA5 95497,1159,15.236,133896,598,236,263,62,26,231.8
225222,FELLOWSHIP STATION 1,1745 Eldena Way,Modesto,CA,ZCTA5 95350,,2,,ChargePoint Network,37.670774,-120.987314,8/10/2022,J1772,PARKING_LOT,,FALSE,39,2.6418374526770565,Alfred Matthews GMC Cadillac,"Modesto, CA, USA",4.252317099833159,TRUE,17,ZCTA5 95350,55344,8.836,89820,10248,1597,96,36,44,1383.6
225319,Suites On Main Kelseyville,3965 Main Street,Kelseyville,CA,ZCTA5 95451,,1,,Blink Network,38.97770326,-122.8394173,3/25/2022,J1772,HOTEL,$2.00/kWh Energy Fee,FALSE,3,3.5327593247305797,Shannon Family of Wines at the Mercantile,"Clearlake, CA, USA",18.54528927139056,TRUE,152,ZCTA5 95451,11747,92.862,94312,3571,400,7,44,25,2936.75
225320,Days Inn -  Galt,1040 North Lincoln Way,Galt,CA,ZCTA5 95632,,4,,Blink Network,38.272715,-121.3041631,10/25/2019,J1772,HOTEL,"$1.00-$2.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",FALSE,4,1.8674721200106936,Raley's - Tesla Supercharger,"Lodi, CA, USA",15.900767997195846,TRUE,17,ZCTA5 95632,31470,113.26,118720,7497,2914,132,4,29,6294
225323,Touro University SH,89 Cossey Street,Vallejo,CA,ZCTA5 94592,,2,,Blink Network,38.08726575,-122.2649534,1/3/2014,J1772,COLLEGE_CAMPUS,"$0.00-$2.00/Hr Variable Parking Fee, $0.28/kWh Energy Fee",FALSE,49,0.2329112465211074,Touro University - Library,"Vallejo, CA, USA",2.007100465437408,TRUE,4,ZCTA5 94592,1082,8.01,154712,375,343,0,0,0,21.64
225331,Lacey West 1,1071 Goleta Way,Hanford,CA,ZCTA5 93230,,1,,Blink Network,36.3266544,-119.6593582,7/28/2021,J1772,PARKING_LOT,$0.00-$4.00/Hr Variable Parking Fee,FALSE,29,0.4701670960394501,Hanford West,"Tulare, CA, USA",30.94182121760869,TRUE,62,ZCTA5 93230,68412,258.063,90927,13351,1039,67,11,58,2280.4
225334,Carmel Valley Lodge,8 Ford Road,Carmel Valley,CA,ZCTA5 93924,,1,,Blink Network,36.48440846,-121.7374177,4/8/2022,J1772,CAR_DEALER,"$3.00-$4.00/Hr Variable Parking Fee, $0.59/kWh Energy Fee",FALSE,8,1.0634693,Joyce Vineyards - Tesla Destination,"Seaside, CA, USA",17.28828576150341,TRUE,21,ZCTA5 93924,6609,187.007,217209,2180,647,757,237,225,734.3333333333334
225338,Archangel Michael Coptic Church,1122 Appleton Rd,Simi Valley,CA,ZCTA5 93065,,5,,Blink Network,34.259267,-118.7436006,12/29/2021,J1772,PLACE_OF_WORSHIP,$0.29/kWh Energy Fee,FALSE,29,2.242665589827065,Sycamore Square - Simi Valley,"Simi Valley, CA, USA",3.6603361812034647,TRUE,2,ZCTA5 93065,73943,29.802,144231,18420,13333,2299,106,103,2464.766666666667
225410,Hilltop Fire,2904 Hilltop Mall Rd,Richmond,CA,ZCTA5 94806,,2,,Blink Network,37.97795,-122.33319,12/18/2021,J1772,FIRE_STATION,Free,FALSE,51,0.8812045519071733,HILLTOP STATION 2,"El Sobrante, CA, USA",2.849638528688713,TRUE,4,ZCTA5 94806,64589,7.852,99119,10252,6037,179,54,68,1242.0961538461538
225527,Pala Casino,11154 CA-76,Pala,CA,ZCTA5 92059,,32,,EVGATEWAY,33.36330308300516,-117.0846779,7/27/2022,J1772,OTHER_ENTERTAINMENT,,FALSE,17,6.806287308987318,PALOMARCOLLFB B02,"Temecula, CA, USA",14.808616411012354,TRUE,15,ZCTA5 92059,1872,27.549,129333,276,75,39,0,0,104
225558,TARGET T1815 STATION 2,2269 Otay Lakes Rd,Chula Vista,CA,ZCTA5 91915,,2,,ChargePoint Network,32.649193,-116.967627,8/16/2022,J1772,SHOPPING_CENTER,,FALSE,54,0.002198985,Eastlake Village Marketplace - Tesla Supercharger,"Chula Vista, CA, USA",13.062305698637804,TRUE,85,ZCTA5 91915,33218,7.729,142351,7147,6144,400,20,41,603.9636363636364
225626,Granlibakken Tahoe - Ski Hill Station,725 Granlibakken Rd,Tahoe City,CA,ZCTA5 96145,,2,,Non-Networked,39.15537902334001,-120.1542469,7/25/2022,J1772,HOTEL,,FALSE,10,0.2291283448295683,Granlibakken Tahoe - Treetop Station,"South Lake Tahoe, CA, USA",28.30668528632899,TRUE,29,ZCTA5 96145,3189,17.71,167124,899,466,231,80,47,289.90909090909093
225627,Granlibakken Tahoe - Treetop Station,725 Granlibakken Rd,Tahoe City,CA,ZCTA5 96145,,2,,Non-Networked,39.15729508916871,-120.1552246,7/25/2022,J1772,HOTEL,,FALSE,10,0.2291283448295683,Granlibakken Tahoe - Ski Hill Station,"South Lake Tahoe, CA, USA",28.532878947484825,TRUE,29,ZCTA5 96145,3189,17.71,167124,899,466,231,80,47,289.90909090909093
225670,TUSD - BOHN BOHN ELEM 1,350 E Mt Diablo Ave,Tracy,CA,ZCTA5 95376,,2,,ChargePoint Network,37.728918,-121.420621,8/18/2022,J1772,PARKING_LOT,,FALSE,34,0.005264497,TUSD - BOHN BOHN ELEM 2,"Tracy, CA, USA",1.2602324788337835,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
225671,TUSD - BOHN BOHN ELEM 2,350 E Mt Diablo Ave,Tracy,CA,ZCTA5 95376,,2,,ChargePoint Network,37.72891,-121.42068,8/18/2022,J1772,PARKING_LOT,,FALSE,34,0.005264497,TUSD - BOHN BOHN ELEM 1,"Tracy, CA, USA",1.259419127992675,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
225833,Viejas Casino and Resot,5000 Willows Rd,Alpine,CA,ZCTA5 91901,,6,,Non-Networked,32.840616,-116.708838,8/12/2022,J1772,HOTEL,,FALSE,2,0.4301783058629979,Viejas Casino and Resort - Tesla Destination,"Descanso, CA, USA",9.081911857044338,TRUE,85,ZCTA5 91901,17688,77.874,138008,4666,3060,479,113,66,5896
225843,Castaic Creek - Tesla Supercharger,29461 The Old Road,Castaic,CA,ZCTA5 91384,,,12,Tesla,34.452256,-118.616132,8/12/2022,TESLA,PARKING_LOT,,FALSE,55,1.4817416216923458,Valencia W,"Valencia, Santa Clarita, CA, USA",4.128922276930325,TRUE,45,ZCTA5 91384,28585,103.601,146468,6032,4275,274,73,85,510.44642857142856
225859,Borrego Springs Welcome Center,786 Palm Canyon Dr,Borrego Springs,CA,ZCTA5 92004,,2,,EVGATEWAY,33.25717428,-116.3714574,8/5/2022,J1772,PARKING_LOT,,FALSE,1,0.8390761298558476,DGS BORREGO LIBRARY,"Borrego Springs, CA, USA",0.3611501591017168,TRUE,182,ZCTA5 92004,3414,914.883,100220,1167,321,133,0,45,1707
226070,Main Location,"400 E. Main, Suite 740",Stockton,CA,ZCTA5 95202,,2,,Blink Network,37.9528464,-121.2849885,8/5/2019,J1772,PARKING_LOT,FREE,FALSE,39,0.4547349829828273,US Bank Stockton,"Stockton, CA, USA",1.2772316103693622,TRUE,17,ZCTA5 95202,6949,1.06,37642,111,7,0,0,0,173.725
226528,Wienerschnitzel - Tesla Supercharger,16246 Sierra Highway,Mojave,CA,ZCTA5 93501,,,12,Tesla,35.056792,-118.1746497,8/18/2022,TESLA,HOTEL,,FALSE,10,0.076589624,DC CORRIDOR MOJAVE DC4,"Lancaster, CA, USA",41.18511905903353,TRUE,78,ZCTA5 93501,5772,222.01,64224,941,21,0,0,17,524.7272727272727
226529,Hotel Mission De Oro - Tesla Supercharger,13070 CA-33,Santa Nella,CA,ZCTA5 95322,,,12,Tesla,37.100253,-121.01207,8/19/2022,TESLA,PARKING_LOT,,FALSE,13,0.02093324,13070 CA-33 (US-B5C-QEB-2A),"Gustine, CA, USA",17.301668278781314,TRUE,31,ZCTA5 95322,10381,169.391,73222,1711,379,0,0,0,741.5
226533,Countryside Plaza - Tesla Supercharger,1680 Countryside Drive,Turlock,CA,ZCTA5 95380,,,16,Tesla,37.50877,-120.8761,8/24/2022,TESLA,PARKING_LOT,,FALSE,20,0.3002068099670457,"Walmart 1963 - Turlock, CA","Turlock, CA, USA",3.039248506553925,TRUE,17,ZCTA5 95380,42912,77.155,82270,7230,1341,181,69,111,2043.4285714285713
226641,TRAC953 CHARGER #35,5655 Hood Wy,Tracy,CA,ZCTA5 95377,,1,,ChargePoint Network,37.728723,-121.507596,8/27/2022,J1772,PARKING_LOT,,FALSE,35,0.001226302,TRAC953 CHARGER #36,"Tracy, CA, USA",7.344960998034831,TRUE,17,ZCTA5 95377,34590,109.961,157983,6983,5756,551,30,4,960.8333333333334
226642,TRAC953 CHARGER #34,5655 Hood Wy,Tracy,CA,ZCTA5 95377,,2,,ChargePoint Network,37.728599,-121.507505,8/27/2022,J1772,PARKING_LOT,,FALSE,35,0.015942492,TRAC953 CHARGER #35,"Tracy, CA, USA",7.3393710161847645,TRUE,17,ZCTA5 95377,34590,109.961,157983,6983,5756,551,30,4,960.8333333333334
226646,Fortuna,1805 Alamar Way,Fortuna,CA,ZCTA5 95540,,2,2,SHELL_RECHARGE,40.578868,-124.15304,8/27/2022,CHADEMO J1772 J1772COMBO,PARKING_LOT,,FALSE,21,0.028855589,Super 8 Motel Fortuna - Tesla Destination,"Eureka, CA, USA",23.080880066665124,TRUE,37,ZCTA5 95540,14055,34.02,80397,3271,548,56,11,8,638.8636363636364
226705,TRAC953 CHARGER #36,5655 Hood Wy,Tracy,CA,ZCTA5 95377,,2,,ChargePoint Network,37.728734,-121.507597,8/30/2022,J1772,PARKING_LOT,,FALSE,35,0.001226302,TRAC953 CHARGER #35,"Tracy, CA, USA",7.3448449415669455,TRUE,17,ZCTA5 95377,34590,109.961,157983,6983,5756,551,30,4,960.8333333333334
226729,PEPPERDINE U. DRESCHER 4,24255 Pacific Coast Highway,Malibu,CA,ZCTA5 90263,,2,,ChargePoint Network,34.046558,-118.715365,8/31/2022,J1772,PARKING_LOT,,FALSE,32,0.004355468,PEPPERDINE U. DRESCHER 3,"Malibu, CA, USA",6.923183389678995,TRUE,24,ZCTA5 90263,1972,0.234,0,0,0,0,0,0,59.75757575757576
226730,PEPPERDINE U. DRESCHER 3,24255 Pacific Coast Hwy,Malibu,CA,ZCTA5 90263,,2,,ChargePoint Network,34.04657,-118.71532,8/31/2022,J1772,PARKING_LOT,,FALSE,32,0.004355468,PEPPERDINE U. DRESCHER 4,"Malibu, CA, USA",6.927530155909191,TRUE,24,ZCTA5 90263,1972,0.234,0,0,0,0,0,0,59.75757575757576
226731,PEPPERDINE U. DRESCHER 1,24255 Pacific Coast Hwy,Malibu,CA,ZCTA5 90263,,2,,ChargePoint Network,34.046574,-118.715272,8/31/2022,J1772,PARKING_LOT,,FALSE,32,0.004444752,PEPPERDINE U. DRESCHER 3,"Malibu, CA, USA",6.931926397188374,TRUE,24,ZCTA5 90263,1972,0.234,0,0,0,0,0,0,59.75757575757576
226732,PEPPERDINE U. DRESCHER 2,24255 Pacific Coast Hwy,Malibu,CA,ZCTA5 90263,,2,,ChargePoint Network,34.046569,-118.715178,8/31/2022,J1772,PARKING_LOT,,FALSE,32,0.008678442,PEPPERDINE U. DRESCHER 1,"Malibu, CA, USA",6.940185904041372,TRUE,24,ZCTA5 90263,1972,0.234,0,0,0,0,0,0,59.75757575757576
226778,Crescent City,1000 Front St,Crescent City,CA,ZCTA5 95531,,2,2,SHELL_RECHARGE,41.751906,-124.194696,8/31/2022,CHADEMO J1772 J1772COMBO,MUNI_GOV,,FALSE,14,0.059458927,Crescent City Downtown Parking - Tesla Supercharger,"Crescent City, CA, USA",0.7819941664312048,TRUE,70,ZCTA5 95531,23223,189.379,79110,5014,593,44,0,41,1548.2
227330,Cortona Corner Apartments,6830 Cortona Dr,Goleta,CA,ZCTA5 93117,,4,,Blink Network,34.433511,-119.868908,10/20/2021,J1772,PARKING_LOT,Free,FALSE,49,0.1054593314167137,GOLETA ESTORAGE EV CHARGER 2,"Santa Barbara, CA, USA",15.721473632586664,TRUE,14,ZCTA5 93117,53430,168.079,110540,6477,2824,1984,423,248,1068.6
227362,TUSD MONTEVISTA MONTE VISTA MS1,751 W Lowell Ave,Tracy,CA,ZCTA5 95376,,2,,ChargePoint Network,37.748583,-121.436735,9/9/2022,J1772,PARKING_LOT,,FALSE,34,0.001314035,TUSD MONTEVISTA MONTE VISTA MS3,"Tracy, CA, USA",1.4180445394916623,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
227363,TUSD MONTEVISTA MONTE VISTA MS2,751 W Lowell Ave,Tracy,CA,ZCTA5 95376,,1,,ChargePoint Network,37.748566,-121.436756,9/9/2022,J1772,PARKING_LOT,,FALSE,34,0.002642417,TUSD MONTEVISTA MONTE VISTA MS1,"Tracy, CA, USA",1.4180410496807776,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
227364,TUSD MONTEVISTA MONTE VISTA MS3,751 W Lowell Ave,Tracy,CA,ZCTA5 95376,,1,,ChargePoint Network,37.748575,-121.436724,9/9/2022,J1772,PARKING_LOT,,FALSE,34,0.001314035,TUSD MONTEVISTA MONTE VISTA MS1,"Tracy, CA, USA",1.4167311889478218,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1536.6
227412,The Cannery Apartments,111 Lewis St,Gilroy,CA,ZCTA5 95020,,2,,EVMATCH,37.010031,-121.5688406,10/29/2021,J1772,MULTI_UNIT_DWELLING,$0.20 per kWh,FALSE,32,0.5224656475464485,DOWNTOWN PARKIN EIGLEBERRY7TH01,"Gilroy, CA, USA",0.4750184523310577,TRUE,13,ZCTA5 95020,68090,151.785,159986,12832,6507,3892,893,500,2063.3333333333335
227456,Antelope Valley Mall - South Parking,1301 Rancho Vista Boulevard,Palmdale,CA,ZCTA5 93551,,2,,Blink Network,34.603272,-118.153064,9/11/2022,J1772,PARKING_LOT,Free,FALSE,44,0.272369337,Antelope Valley Mall - North Parking,"Palmdale, CA, USA",4.803374990206967,TRUE,18,ZCTA5 93551,56001,84.756,129379,13292,5970,208,53,22,1244.4666666666667
227601,OBE HAMPTON EG I5 1,2305 Longport Ct,Elk Grove,CA,ZCTA5 95758,,2,,ChargePoint Network,38.426414,-121.4822,9/15/2022,J1772,HOTEL,,FALSE,32,0.015011315,OBE HAMPTON EG I5 2,"Elk Grove, CA, USA",8.832735714916842,TRUE,11,ZCTA5 95758,64517,13.624,118474,15631,7601,141,39,119,1955.060606060606
227602,OBE HAMPTON EG I5 3,2305 Longport Ct,Elk Grove,CA,ZCTA5 95758,,2,,ChargePoint Network,38.426675,-121.482179,9/15/2022,J1772,HOTEL,,FALSE,32,0.012135576,Hampton Inn Elk Grove - Tesla Destination,"Elk Grove, CA, USA",8.826603083444871,TRUE,11,ZCTA5 95758,64517,13.624,118474,15631,7601,141,39,119,1955.060606060606
227603,OBE HAMPTON EG I5 2,2305 Longport Ct,Elk Grove,CA,ZCTA5 95758,,2,,ChargePoint Network,38.426549,-121.4822,9/15/2022,J1772,HOTEL,,FALSE,32,0.014129481,OBE HAMPTON EG I5 3,"Elk Grove, CA, USA",8.830487889144731,TRUE,11,ZCTA5 95758,64517,13.624,118474,15631,7601,141,39,119,1955.060606060606
227635,City of Sanger,1700 7th St,Sanger,CA,ZCTA5 93657,,6,,EV Connect,36.706215,-119.561343,1/1/2017,J1772,MUNI_GOV,,FALSE,4,0.076091984,City of Sanger - City Hall,"Avocado, CA, USA",16.867812758481936,TRUE,52,ZCTA5 93657,37464,225.813,93403,6972,1576,142,11,24,7492.8
227648,BONNEAU MARKET BONNEAU-EV1,55 Bonneau Rd,Sonoma,CA,ZCTA5 95476,,,1,ChargePoint Network,38.23567,-122.461563,9/16/2022,CHADEMO J1772COMBO,GROCERY,,FALSE,17,0.001890314,BONNEAU MARKET BONNEAU-EV3,"Schellville, CA, USA",2.229551170260017,TRUE,42,ZCTA5 95476,34575,107.637,146796,9908,5185,1637,489,1228,1920.8333333333333
227660,BONNEAU MARKET BONNEAU-EV2,55 Bonneau Rd,Sonoma,CA,ZCTA5 95476,,,1,ChargePoint Network,38.235636,-122.461563,9/16/2022,CHADEMO J1772COMBO,GROCERY,,FALSE,17,0.001890314,BONNEAU MARKET BONNEAU-EV3,"Schellville, CA, USA",2.231507111233189,TRUE,42,ZCTA5 95476,34575,107.637,146796,9908,5185,1637,489,1228,1920.8333333333333
227661,BONNEAU MARKET BONNEAU-EV4,55 Bonneau Rd,Sonoma,CA,ZCTA5 95476,,,1,ChargePoint Network,38.235869,-122.462002,9/16/2022,CHADEMO J1772COMBO,GROCERY,,FALSE,17,0.044269402,BONNEAU MARKET BONNEAU-EV1,"Schellville, CA, USA",2.251277072,TRUE,42,ZCTA5 95476,34575,107.637,146796,9908,5185,1637,489,1228,1920.8333333333333
227676,BONNEAU MARKET BONNEAU-EV3,55 Bonneau Rd,Sonoma,CA,ZCTA5 95476,,,1,ChargePoint Network,38.235653,-122.461563,9/16/2022,CHADEMO J1772COMBO,GROCERY,,FALSE,17,0.001890314,BONNEAU MARKET BONNEAU-EV2,"Schellville, CA, USA",2.2305285541458724,TRUE,42,ZCTA5 95476,34575,107.637,146796,9908,5185,1637,489,1228,1920.8333333333333
227699,Solano 80 Shopping Center - Tesla Supercharger,2155  Solano Avenue,Vallejo,CA,ZCTA5 94590,,,20,Tesla,38.104548,-122.230355,9/12/2022,TESLA,SHOPPING_CENTER,,FALSE,54,1.1979200386666595,Springstowne Center - Dairy Queen,"Vallejo, CA, USA",2.3002789756288564,TRUE,4,ZCTA5 94590,39981,6.563,84352,6574,2690,106,0,50,726.9272727272727
227707,Raley's - Tesla Supercharger,1315   North State Street,Ukiah,CA,ZCTA5 95482,,,12,Tesla,39.167837,-123.210146,9/12/2022,TESLA,GROCERY,,FALSE,28,1.9185351458214177,205 N Orchard Avenue (US-CBJ-V6L-2B),"Ukiah, CA, USA",1.975092514730072,TRUE,8,ZCTA5 95482,33276,294.154,92095,6629,2312,98,44,130,1147.448275862069
227708,Power Market - Tesla Supercharger,192 Lathrop Road,Lathrop,CA,ZCTA5 95330,,,11,Tesla,37.82615,-121.285962,9/12/2022,TESLA,GAS_STATION,,FALSE,46,0.6675195488265628,EAGLES NEST HD DCFAST HOG,"Stockton, CA, USA",15.092304619629012,TRUE,17,ZCTA5 95330,29065,21.525,131089,6237,3534,45,19,48,618.4042553191489
227718,CA-SouthCorona-BedfordCanyon 02,3955 bedford canyon rd,Corona,CA,ZCTA5 92883,,1,,SHELL_RECHARGE,33.819783,-117.519594,9/12/2022,J1772,PARKING_LOT,,FALSE,29,0.011367844,CA-SouthCorona-BedfordCanyon DCFC,"Corona, CA, USA",6.788193103013275,TRUE,0,ZCTA5 92883,34836,56.449,153598,9460,6909,248,144,48,1161.2
227933,Raley's,2400 Sand Creek Rd,Brentwood,CA,ZCTA5 94513,,,8,eVgo Network,37.9432469,-121.7362617,3/14/2019,J1772COMBO,PARKING_LOT,,FALSE,53,0.1209733460461661,The Streets of Brentwood Sprouts Farmers Market,"Antioch, CA, USA",9.183621323968207,TRUE,9,ZCTA5 94513,67394,78.857,162740,17779,12874,2393,180,171,1248.037037037037
227940,Lucky,776 Gravenstein Hwy N,Sebastopol,CA,ZCTA5 95472,,,2,eVgo Network,38.40753,-122.83972,3/7/2018,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,21,1.482845528048168,SEBASTOPOL SEBASTOPOL 1,"Forestville, CA, USA",8.554782419115167,TRUE,96,ZCTA5 95472,28430,70.264,138814,8313,3658,2244,954,650,1292.2727272727273
227942,Save Mart,1504 Howard Rd,Madera,CA,ZCTA5 93637,,,2,eVgo Network,36.951501,-120.075519,3/7/2018,CHADEMO J1772COMBO,HARDWARE_STORE,,FALSE,17,1.021088678974098,JBT Madera,"Madera, CA, USA",1.4356554983031549,TRUE,143,ZCTA5 93637,40202,280.414,95508,6393,541,142,88,62,2233.4444444444443
